Fecha, Hora, Temp. Ambiental (DHT11), Humedad (DHT11), CO2 PPM (MQ135),  Temp. Corporal (MLX90614), Pulso Card. (MAX30102), Oxigenacion (MAX30102)
04/12/2024, 06:32:35, 21.40, 55.00, 135, 18.91, 0.00, 0.00
04/12/2024, 06:32:41, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:32:47, 21.40, 55.00, 135, 18.95, 0.00, 0.00
04/12/2024, 06:32:54, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:33:00, 21.40, 55.00, 135, 18.91, 0.00, 0.00
04/12/2024, 06:33:06, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:33:13, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:33:19, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:33:25, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:33:32, 21.40, 55.00, 135, 18.95, 0.00, 0.00
04/12/2024, 06:33:38, 21.40, 55.00, 135, 18.91, 0.00, 0.00
04/12/2024, 06:33:44, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:33:51, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:33:57, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:34:03, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:34:10, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:34:16, 21.40, 55.00, 135, 18.91, 0.00, 0.00
04/12/2024, 06:34:22, 21.40, 55.00, 135, 18.91, 0.00, 0.00
04/12/2024, 06:34:29, 21.40, 55.00, 135, 18.91, 0.00, 0.00
04/12/2024, 06:34:35, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:34:41, 21.40, 55.00, 135, 18.91, 0.00, 0.00
04/12/2024, 06:34:48, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:34:54, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:35:00, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:35:07, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:35:13, 21.40, 55.00, 135, 18.91, 0.00, 0.00
04/12/2024, 06:35:20, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:35:26, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:35:32, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:35:39, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:35:45, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:35:51, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:35:58, 21.40, 55.00, 135, 18.95, 0.00, 0.00
04/12/2024, 06:36:04, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:36:10, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:36:17, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:36:23, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:36:29, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:36:36, 21.40, 55.00, 135, 18.91, 0.00, 0.00
04/12/2024, 06:36:42, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:36:48, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:36:55, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:37:01, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:37:07, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:37:14, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:37:20, 21.40, 55.00, 135, 18.91, 0.00, 0.00
04/12/2024, 06:37:26, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:37:33, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:37:39, 21.40, 55.00, 139, 18.91, 0.00, 0.00
04/12/2024, 06:37:45, 21.40, 55.00, 135, 19.01, 0.00, 0.00
04/12/2024, 06:37:52, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:37:58, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:38:04, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:38:11, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:38:17, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:38:23, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:38:30, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:38:36, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:38:42, 21.40, 55.00, 135, 18.91, 0.00, 0.00
04/12/2024, 06:38:49, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:38:55, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:39:01, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:39:08, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:39:14, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:39:20, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:39:27, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:39:33, 21.40, 55.00, 135, 18.91, 0.00, 0.00
04/12/2024, 06:39:39, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:39:46, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:39:52, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:39:59, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:40:05, 21.40, 55.00, 135, 18.97, 0.00, 0.00
04/12/2024, 06:40:11, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:40:18, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:40:24, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:40:30, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:40:37, 21.40, 55.00, 135, 18.97, 0.00, 0.00
04/12/2024, 06:40:43, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:40:49, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:40:56, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:41:02, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:41:08, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:41:15, 21.40, 55.00, 135, 18.91, 0.00, 0.00
04/12/2024, 06:41:21, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:41:27, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:41:34, 21.40, 55.00, 135, 18.91, 0.00, 0.00
04/12/2024, 06:41:40, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:41:46, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:41:53, 21.40, 55.00, 135, 18.91, 0.00, 0.00
04/12/2024, 06:41:59, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:42:05, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:42:12, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:42:18, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:42:24, 21.30, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:42:31, 21.20, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:42:37, 21.10, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:42:43, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:42:50, 21.20, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:42:56, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:43:02, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:43:09, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:43:15, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:43:21, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:43:28, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:43:40, 21.40, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 06:43:47, 21.00, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:43:53, 21.10, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:44:06, 21.20, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:44:12, 21.00, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:44:18, 21.10, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:44:31, 21.10, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:44:37, 21.00, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:44:44, 21.10, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:44:50, 21.20, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:44:57, 21.30, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:45:03, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:45:09, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:45:16, 21.30, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:45:22, 21.20, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:45:28, 21.20, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:45:35, 21.30, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:45:41, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:45:47, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:45:54, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:46:00, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:46:06, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:46:13, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:46:19, 21.40, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 06:46:25, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:46:32, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:46:38, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:46:44, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:46:51, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:46:57, 21.40, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 06:47:03, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:47:10, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:47:16, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:47:22, 21.40, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 06:47:29, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:47:35, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:47:41, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:47:48, 21.30, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:47:54, 21.30, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:48:00, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:48:07, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:48:13, 21.40, 55.00, 139, 18.75, 0.00, 0.00
04/12/2024, 06:48:19, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:48:26, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:48:32, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:48:45, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:48:51, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:48:57, 21.10, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:49:04, 21.10, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:49:10, 21.00, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:49:16, 21.10, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:49:23, 21.10, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:49:29, 21.10, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:49:35, 21.20, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:49:42, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:49:48, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:49:55, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:50:01, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:50:07, 21.40, 55.00, 139, 18.85, 0.00, 0.00
04/12/2024, 06:50:14, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:50:20, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:50:26, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:50:33, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:50:45, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:50:52, 21.10, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:50:58, 21.20, 55.00, 139, 18.81, 0.00, 0.00
04/12/2024, 06:51:04, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:51:11, 21.40, 55.00, 139, 18.87, 0.00, 0.00
04/12/2024, 06:51:17, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:51:23, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:51:30, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:51:36, 21.20, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:51:42, 21.10, 55.00, 139, 18.85, 0.00, 0.00
04/12/2024, 06:51:49, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 06:51:55, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:52:01, 21.10, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:52:08, 21.10, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:52:14, 21.00, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 06:52:20, 21.10, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 06:52:27, 21.10, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:52:33, 21.10, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:52:39, 21.10, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:52:46, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:52:52, 21.00, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 06:52:58, 21.10, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:53:05, 21.00, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 06:53:11, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:53:17, 21.10, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:53:24, 21.10, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:53:30, 21.10, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:53:36, 21.10, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:53:43, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:53:49, 21.10, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:53:55, 21.10, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:54:02, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 06:54:08, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:54:14, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:54:21, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:54:27, 21.10, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:54:33, 21.20, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:54:40, 21.30, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:54:46, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:54:53, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:54:59, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:55:05, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:55:12, 21.40, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 06:55:18, 21.40, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 06:55:24, 21.30, 55.00, 135, 18.69, 0.00, 0.00
04/12/2024, 06:55:31, 21.20, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:55:37, 21.20, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:55:43, 21.30, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 06:55:50, 21.20, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:55:56, 21.20, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:56:02, 21.30, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:56:09, 21.40, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 06:56:15, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:56:21, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:56:28, 21.40, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 06:56:34, 21.40, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:56:40, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 06:56:47, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:56:53, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:56:59, 21.30, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:57:12, 21.30, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:57:18, 21.10, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:57:25, 21.00, 55.00, 135, 18.69, 0.00, 0.00
04/12/2024, 06:57:31, 21.00, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:57:37, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 06:57:44, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 06:57:50, 21.10, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 06:57:56, 21.10, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:58:03, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:58:09, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:58:15, 21.00, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 06:58:22, 21.10, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 06:58:28, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 06:58:34, 21.10, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 06:58:41, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 06:58:47, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:58:53, 21.10, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 06:59:00, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:59:06, 21.00, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 06:59:12, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 06:59:19, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 06:59:25, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 06:59:31, 21.20, 55.00, 139, 18.79, 0.00, 0.00
04/12/2024, 06:59:38, 21.20, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 06:59:44, 21.10, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 06:59:51, 21.10, 55.00, 139, 18.79, 0.00, 0.00
04/12/2024, 06:59:57, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:00:03, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 07:00:10, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 07:00:16, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 07:00:22, 21.10, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 07:00:29, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:00:35, 21.10, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 07:00:41, 21.10, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 07:00:48, 21.10, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 07:00:54, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:01:00, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 07:01:07, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 07:01:13, 21.10, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 07:01:19, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:01:26, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:01:32, 21.10, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 07:01:38, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:01:45, 21.20, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:01:51, 21.30, 55.00, 135, 18.85, 0.00, 0.00
04/12/2024, 07:01:57, 21.40, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 07:02:04, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 07:02:10, 21.40, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 07:02:16, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 07:02:23, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 07:02:29, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 07:02:35, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 07:02:42, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 07:02:48, 21.40, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:02:54, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 07:03:01, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 07:03:07, 21.40, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 07:03:13, 21.40, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:03:20, 21.40, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:03:26, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 07:03:32, 21.40, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:03:39, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 07:03:45, 21.40, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 07:03:51, 21.40, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 07:03:58, 21.40, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:04:10, 21.40, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:04:17, 21.10, 54.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:04:23, 21.20, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:04:29, 21.20, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:04:36, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:04:42, 21.10, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 07:04:49, 21.10, 55.00, 135, 18.81, 0.00, 0.00
04/12/2024, 07:04:55, 21.20, 55.00, 135, 18.87, 0.00, 0.00
04/12/2024, 07:05:01, 21.30, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:05:08, 21.40, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 07:05:14, 21.40, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 07:05:20, 21.40, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 07:05:27, 21.40, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:05:33, 21.40, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:05:39, 21.40, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 07:05:46, 21.30, 55.00, 135, 18.69, 0.00, 0.00
04/12/2024, 07:05:52, 21.20, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 07:06:05, 21.20, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 07:06:11, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:06:17, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:06:24, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:06:30, 21.10, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 07:06:36, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:06:43, 21.20, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:06:49, 21.30, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:06:55, 21.30, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:07:02, 21.20, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:07:08, 21.20, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 07:07:14, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:07:21, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:07:27, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:07:33, 21.10, 55.00, 135, 18.75, 0.00, 0.00
04/12/2024, 07:07:40, 21.10, 55.00, 139, 18.79, 0.00, 0.00
04/12/2024, 07:07:46, 21.20, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 07:07:52, 21.40, 55.00, 139, 18.71, 0.00, 0.00
04/12/2024, 07:07:59, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 07:08:05, 21.40, 55.00, 135, 18.79, 0.00, 0.00
04/12/2024, 07:08:11, 21.40, 55.00, 135, 18.71, 0.00, 0.00
04/12/2024, 07:08:18, 21.40, 55.00, 135, 18.79, 0.00, 0.00
